contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType
NDXP260331C24800000,2025-04-17 17:02:30+00:00,24800.0,149.5,349.0,372.2,0.0,0.0,2.0,7,0.214407193775177,False,REGULAR,USD,call
NDXP260331C24900000,2025-04-10 16:22:46+00:00,24900.0,128.4,329.9,354.7,0.0,0.0,,6,0.2135136098766327,False,REGULAR,USD,call
NDXP260331C25000000,2025-04-10 16:22:47+00:00,25000.0,119.8,314.2,335.7,0.0,0.0,,3,0.21218849266529083,False,REGULAR,USD,call
NDXP260331C25100000,2025-04-10 16:31:33+00:00,25100.0,115.9,296.4,321.3,0.0,0.0,,25,0.21169020281791684,False,REGULAR,USD,call
NDXP260331C25200000,2025-04-25 19:41:22+00:00,25200.0,200.0,281.6,306.0,0.0,0.0,5.0,22,0.21089246222972868,False,REGULAR,USD,call
NDXP260331P14000000,2025-04-10 13:57:49+00:00,14000.0,423.2,257.8,282.8,0.0,0.0,,1,0.31699625195026393,False,REGULAR,USD,put
NDXP260331P14200000,2025-04-10 13:31:41+00:00,14200.0,414.9,275.2,300.1,0.0,0.0,,5,0.312939838809967,False,REGULAR,USD,put
NDXP260331P14400000,2025-04-10 13:31:41+00:00,14400.0,442.0,292.9,318.3,0.0,0.0,,0,0.30890154530048364,False,REGULAR,USD,put
NDXP260331P14800000,2025-04-08 13:33:28+00:00,14800.0,584.8,329.1,358.3,0.0,0.0,,1,0.3010743416213989,False,REGULAR,USD,put
NDXP260331P15200000,2025-04-09 13:59:20+00:00,15200.0,893.1,376.1,401.5,0.0,0.0,,2,0.293040669517517,False,REGULAR,USD,put
NDXP260331P15400000,2025-04-08 13:33:28+00:00,15400.0,705.1,393.7,425.5,0.0,0.0,,1,0.28922171890735626,False,REGULAR,USD,put
NDXP260331P15600000,2025-04-30 13:48:59+00:00,15600.0,581.95,423.7,463.7,0.0,0.0,2.0,2,0.28840252086162554,False,REGULAR,USD,put
NDXP260331P15800000,2025-04-08 13:33:28+00:00,15800.0,798.7,450.0,478.0,0.0,0.0,,1,0.28177979579925533,False,REGULAR,USD,put
NDXP260331P16000000,2025-04-08 13:37:48+00:00,16000.0,867.1,479.4,507.7,0.0,0.0,,2,0.2783752125358582,False,REGULAR,USD,put
NDXP260331P17000000,2025-04-07 13:30:40+00:00,17000.0,1736.2,646.9,675.9,0.0,0.0,,1,0.260551217803955,False,REGULAR,USD,put
NDXP260331P17200000,2025-04-07 13:30:40+00:00,17200.0,1810.7,684.4,712.8,0.0,0.0,,1,0.2566492983579635,False,REGULAR,USD,put
NDXP260331P17400000,2025-04-07 13:30:40+00:00,17400.0,1885.1,726.7,757.6,0.0,0.0,,1,0.25377972103595736,False,REGULAR,USD,put
NDXP260331P17700000,2025-04-07 16:31:33+00:00,17700.0,1781.05,791.5,823.2,0.0,0.0,,1,0.24852407443523408,False,REGULAR,USD,put
NDXP260331P17900000,2025-04-07 13:34:17+00:00,17900.0,2177.62,836.4,869.2,0.0,0.0,2.0,0,0.24495021567344666,False,REGULAR,USD,put
NDXP260331P18000000,2025-04-04 19:55:30+00:00,18000.0,1840.06,859.8,890.7,0.0,0.0,4.0,2,0.24279827109813687,False,REGULAR,USD,put
NDXP260331P18500000,2025-04-10 13:31:41+00:00,18500.0,1477.4,990.2,1021.0,0.0,0.0,,1,0.23419764528274536,False,REGULAR,USD,put
NDXP260331P19400000,2025-04-21 17:19:39+00:00,19400.0,2384.77,1257.3,1289.4,0.0,0.0,,9,0.21748776942968367,False,REGULAR,USD,put
NDXP260331P19500000,2025-04-21 17:19:39+00:00,19500.0,2438.32,1290.5,1322.8,0.0,0.0,9.0,10,0.21561071872711185,False,REGULAR,USD,put
NDXP260331P21900000,2025-04-24 16:51:00+00:00,21900.0,2922.43,2321.1,2367.1,0.0,0.0,1.0,1,0.16382934376955036,True,REGULAR,USD,put
NDXP260331P22000000,2025-04-24 16:51:00+00:00,22000.0,2985.1,2370.9,2415.0,0.0,0.0,1.0,1,0.16010027606487273,True,REGULAR,USD,put
