contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType
AAPL260320P00210000,2025-05-02 13:54:36+00:00,210.0,21.59,21.8,22.05,2.0200005,10.321924,6.0,2475,0.25098405273437496,True,REGULAR,USD,put
AAPL260320P00220000,2025-05-02 13:30:14+00:00,220.0,26.39,26.8,27.05,2.289999,9.50207,3.0,2270,0.23453524261474606,True,REGULAR,USD,put
AAPL260320P00230000,2025-05-01 19:47:23+00:00,230.0,28.9,32.6,33.35,0.0,0.0,2.0,1766,0.2243729907226562,True,REGULAR,USD,put
AAPL260320P00240000,2025-05-02 14:08:43+00:00,240.0,39.13,39.1,40.1,3.8400002,10.881269,17.0,1860,0.208442974243164,True,REGULAR,USD,put
AAPL260320P00250000,2025-05-01 14:27:15+00:00,250.0,43.32,46.9,47.95,0.0,0.0,1.0,727,0.19690744506835936,True,REGULAR,USD,put
AAPL260320P00260000,2025-04-22 16:54:55+00:00,260.0,60.58,55.6,56.25,0.0,0.0,1.0,500,0.17768156311035155,True,REGULAR,USD,put
AAPL260320P00270000,2025-04-30 19:25:37+00:00,270.0,60.41,64.9,65.85,0.0,0.0,20.0,67,0.18335777587890623,True,REGULAR,USD,put
AAPL260320P00280000,2025-04-14 17:42:39+00:00,280.0,75.87,73.05,75.55,0.0,0.0,1.0,1,0.18738605590820312,True,REGULAR,USD,put
AAPL260320P00290000,2025-04-14 14:11:57+00:00,290.0,84.85,83.05,86.35,0.0,0.0,1.0,0,0.2389602471923828,True,REGULAR,USD,put
AAPL260320P00300000,2025-04-11 19:17:13+00:00,300.0,101.33,93.45,95.5,0.0,0.0,20.0,0,0.21656056884765623,True,REGULAR,USD,put
AAPL260320P00310000,2025-03-19 14:18:30+00:00,310.0,91.7,112.35,114.75,0.0,0.0,1.0,0,0.4616753051757813,True,REGULAR,USD,put
AAPL260320P00320000,2025-02-14 19:56:26+00:00,320.0,75.45,104.7,107.95,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,put
AAPL260320P00360000,2025-03-19 14:18:30+00:00,360.0,141.67,161.45,164.6,0.0,0.0,,0,0.520939849243164,True,REGULAR,USD,put
