contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType
SPY250930C00566000,2025-05-01 16:25:38+00:00,566.0,30.27,32.86,33.39,0.0,0.0,7.0,141,0.2233582913970947,True,REGULAR,USD,call
SPY250930C00567000,2025-04-29 18:05:31+00:00,567.0,26.56,32.22,32.65,0.0,0.0,3.0,142,0.22155014297485348,True,REGULAR,USD,call
SPY250930C00568000,2025-04-30 13:36:45+00:00,568.0,21.85,31.6,32.11,0.0,0.0,1.0,92,0.2210923838806152,False,REGULAR,USD,call
SPY250930C00569000,2025-05-02 14:58:57+00:00,569.0,30.89,30.79,31.25,5.75,22.871918,1.0,343,0.21839160522460935,False,REGULAR,USD,call
SPY250930C00570000,2025-05-02 14:25:57+00:00,570.0,30.28,30.45,30.54,4.5300007,17.592236,26.0,813,0.2166978965759277,False,REGULAR,USD,call
SPY250930C00571000,2025-05-01 13:36:59+00:00,571.0,27.3,29.93,30.02,0.0,0.0,1.0,66,0.21627065475463864,False,REGULAR,USD,call
SPY250930C00572000,2025-04-30 20:00:04+00:00,572.0,29.1,29.22,29.31,5.6499996,24.093813,1.0,183,0.21451591156005856,False,REGULAR,USD,call
SPY250930C00573000,2025-04-28 14:36:12+00:00,573.0,21.0,28.7,28.79,0.0,0.0,1.0,192,0.2140276351928711,False,REGULAR,USD,call
SPY250930C00574000,2025-05-02 14:37:48+00:00,574.0,27.66,27.89,27.98,1.5200005,5.814845,2.0,96,0.21150996017456053,False,REGULAR,USD,call
SPY250930C00575000,2025-05-02 14:05:31+00:00,575.0,27.35,27.24,27.32,1.6499996,6.4202323,95.0,438,0.2099917258453369,False,REGULAR,USD,call
SPY250930C00576000,2025-05-02 14:02:09+00:00,576.0,25.89,26.87,26.96,0.30999947,1.2118822,1.0,152,0.21048763153076172,False,REGULAR,USD,call
SPY250930C00577000,2025-05-01 15:27:53+00:00,577.0,25.5,26.29,26.38,0.0,0.0,5.0,483,0.20945004425048824,False,REGULAR,USD,call
SPY250930C00578000,2025-05-01 19:59:38+00:00,578.0,22.12,25.53,25.62,0.0,0.0,3.0,148,0.20713073150634764,False,REGULAR,USD,call
SPY250930C00579000,2025-05-01 19:59:37+00:00,579.0,21.57,24.91,25.0,0.0,0.0,80.0,153,0.20574219558715817,False,REGULAR,USD,call
SPY250930C00580000,2025-05-02 15:51:49+00:00,580.0,24.5,24.41,24.49,1.7800007,7.83451,35.0,966,0.20507081558227536,False,REGULAR,USD,call
SPY250930C00581000,2025-04-30 13:37:32+00:00,581.0,15.58,23.91,24.3,0.0,0.0,28.0,197,0.20656616195678706,False,REGULAR,USD,call
SPY250930C00582000,2025-05-02 15:32:25+00:00,582.0,23.01,23.29,23.38,4.67,25.463469,1.0,348,0.2029956410217285,False,REGULAR,USD,call
SPY250930C00583000,2025-05-02 15:26:31+00:00,583.0,22.5,22.77,22.86,1.2399998,5.832548,60.0,8321,0.2021411573791504,False,REGULAR,USD,call
SPY250930C00584000,2025-05-02 13:42:44+00:00,584.0,21.75,22.22,22.31,1.0200005,4.9204073,25.0,199,0.20104253555297852,False,REGULAR,USD,call
SPY250930C00585000,2025-05-01 19:50:31+00:00,585.0,21.53,21.7,21.79,1.6700001,8.408862,56.0,420,0.20010412940979003,False,REGULAR,USD,call
SPY250930C00586000,2025-05-02 14:04:15+00:00,586.0,21.14,21.08,21.16,1.7600002,9.08153,118.0,184,0.19837227416992187,False,REGULAR,USD,call
SPY250930C00587000,2025-05-02 15:06:41+00:00,587.0,20.64,20.71,20.79,1.4399986,7.4999924,193.0,454,0.1984027914428711,False,REGULAR,USD,call
SPY250930C00588000,2025-05-02 14:44:56+00:00,588.0,19.78,20.02,20.1,7.670001,63.336098,1.0,487,0.1961597718811035,False,REGULAR,USD,call
SPY250930C00589000,2025-04-25 15:13:40+00:00,589.0,12.98,19.58,19.66,0.0,0.0,1.0,176,0.1956257196044922,False,REGULAR,USD,call
SPY250930C00590000,2025-05-01 19:18:47+00:00,590.0,19.04,19.01,19.1,1.3800011,7.8142757,103.0,887,0.1942066664123535,False,REGULAR,USD,call
SPY250930C00591000,2025-05-01 18:20:49+00:00,591.0,17.23,18.63,18.72,0.0,0.0,20.0,372,0.1940083041381836,False,REGULAR,USD,call
SPY250930C00592000,2025-04-24 15:47:08+00:00,592.0,11.21,18.14,18.22,0.0,0.0,5.0,546,0.19292494094848633,False,REGULAR,USD,call
SPY250930C00593000,2025-05-01 16:18:45+00:00,593.0,15.68,17.5,17.58,0.0,0.0,1.0,30,0.19080399047851562,False,REGULAR,USD,call
SPY250930C00594000,2025-05-01 18:16:21+00:00,594.0,15.9,17.16,17.46,0.0,0.0,1.0,35,0.1923451127624512,False,REGULAR,USD,call
SPY250930C00595000,2025-05-02 14:40:12+00:00,595.0,16.68,16.68,16.83,1.4300003,9.377051,70.0,500,0.1902012743377686,False,REGULAR,USD,call
SPY250930C00596000,2025-04-30 15:30:52+00:00,596.0,10.71,16.16,16.23,0.0,0.0,2.0,829,0.188210022277832,False,REGULAR,USD,call
SPY250930C00597000,2025-05-01 15:45:56+00:00,597.0,14.65,15.75,16.05,0.0,0.0,2.0,9155,0.18923235092163088,False,REGULAR,USD,call
SPY250930C00598000,2025-05-02 15:26:45+00:00,598.0,14.85,15.17,15.26,0.9200001,6.604451,1.0,1637,0.1857533818054199,False,REGULAR,USD,call
SPY250930C00599000,2025-05-02 13:55:32+00:00,599.0,14.06,14.82,14.9,1.04,7.987711,100.0,1363,0.18537191589355467,False,REGULAR,USD,call
SPY250930C00600000,2025-05-02 15:34:34+00:00,600.0,14.19,14.26,14.34,1.6499996,13.157892,28.0,2202,0.1834493276977539,False,REGULAR,USD,call
SPY250930C00601000,2025-05-01 13:34:56+00:00,601.0,12.05,13.95,14.01,0.0,0.0,3.0,1094,0.18320518951416015,False,REGULAR,USD,call
SPY250930C00605000,2025-05-02 15:47:55+00:00,605.0,12.24,12.21,12.28,1.0199995,9.090905,5.0,821,0.17862759857177735,False,REGULAR,USD,call
SPY250930C00610000,2025-05-02 15:50:50+00:00,610.0,10.48,10.34,10.4,2.0499992,24.317902,12.0,894,0.17391267990112308,False,REGULAR,USD,call
SPY250930C00615000,2025-05-02 15:50:50+00:00,615.0,8.84,8.69,8.76,1.8400002,26.285717,8.0,870,0.16979284805297856,False,REGULAR,USD,call
SPY250930C00620000,2025-05-02 15:49:39+00:00,620.0,7.25,7.16,7.22,1.54,26.970228,25.0,2127,0.16507792938232424,False,REGULAR,USD,call
SPY250930C00625000,2025-05-02 14:34:07+00:00,625.0,5.86,5.94,6.0,1.2600002,27.39131,27.0,1170,0.16187361572265624,False,REGULAR,USD,call
SPY250930C00630000,2025-05-02 13:37:03+00:00,630.0,4.55,4.79,4.84,0.25,5.8139534,1.0,1150,0.1577385252380371,False,REGULAR,USD,call
SPY250930C00635000,2025-05-01 16:47:24+00:00,635.0,3.84,3.9,3.97,0.5,14.97006,1.0,336,0.15526662612915043,False,REGULAR,USD,call
SPY250930C00640000,2025-05-02 15:40:34+00:00,640.0,3.1,3.1,3.16,0.78,33.62069,27.0,1471,0.1520165365600586,False,REGULAR,USD,call
SPY250930C00645000,2025-05-01 19:52:01+00:00,645.0,2.48,2.48,2.53,0.44000006,21.568632,13.0,780,0.14963618927001954,False,REGULAR,USD,call
SPY250930C00650000,2025-05-02 15:01:15+00:00,650.0,2.02,2.0,2.03,0.25,14.124294,36.0,3845,0.14783567016601565,False,REGULAR,USD,call
SPY250930C00655000,2025-05-01 19:22:15+00:00,655.0,1.44,1.59,1.63,0.0,0.0,7.0,1083,0.14643187561035154,False,REGULAR,USD,call
SPY250930C00660000,2025-05-02 14:32:54+00:00,660.0,1.29,1.3,1.33,0.26999998,26.470587,21.0,802,0.14579101287841795,False,REGULAR,USD,call
SPY250930C00665000,2025-05-02 15:08:24+00:00,665.0,1.07,1.04,1.08,0.14000005,15.053768,2.0,1200,0.1452111846923828,False,REGULAR,USD,call
SPY250930C00670000,2025-05-01 13:53:48+00:00,670.0,0.85,0.84,0.88,0.15000004,21.428577,8.0,1365,0.14490601196289063,False,REGULAR,USD,call
