contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType
SPXW250523C05460000,2025-05-01 15:00:30+00:00,5460.0,258.79,265.6,275.8,0.0,0.0,6.0,115,0.2359809984207153,True,REGULAR,USD,call
SPXW250523C05470000,2025-05-02 13:41:53+00:00,5470.0,253.53,254.9,265.2,79.06,45.31438,2.0,82,0.22872551677703856,True,REGULAR,USD,call
SPXW250523C05475000,2025-04-30 16:29:38+00:00,5475.0,249.19,250.3,263.9,102.19,69.517006,1.0,147,0.23435213897705076,True,REGULAR,USD,call
SPXW250523C05480000,2025-05-02 15:45:13+00:00,5480.0,251.88,249.2,259.2,8.889999,3.6585865,42.0,247,0.2320518995285034,True,REGULAR,USD,call
SPXW250523C05490000,2025-05-01 13:51:59+00:00,5490.0,221.0,239.7,251.5,0.0,0.0,1.0,207,0.2311974158859253,True,REGULAR,USD,call
SPXW250523C05500000,2025-05-02 07:43:30+00:00,5500.0,223.14,235.1,240.4,12.410004,5.8890543,7.0,580,0.22264876480102536,True,REGULAR,USD,call
SPXW250523C05510000,2025-05-02 14:01:44+00:00,5510.0,214.4,226.9,235.8,8.619995,4.188937,3.0,83,0.22824868438720702,True,REGULAR,USD,call
SPXW250523C05520000,2025-05-01 19:41:10+00:00,5520.0,194.9,214.3,227.9,0.0,0.0,20.0,191,0.22640238937377927,True,REGULAR,USD,call
SPXW250523C05525000,2025-05-01 19:09:05+00:00,5525.0,192.09,215.6,216.4,0.0,0.0,6.0,1118,0.20937756572723382,True,REGULAR,USD,call
SPXW250523C05530000,2025-05-02 13:41:53+00:00,5530.0,205.22,214.0,214.5,14.919998,7.840251,1.0,286,0.21282983222961424,True,REGULAR,USD,call
SPXW250523C05540000,2025-05-01 17:28:57+00:00,5540.0,180.57,205.2,205.8,0.0,0.0,20.0,325,0.20915250083923334,True,REGULAR,USD,call
SPXW250523C05550000,2025-05-02 15:45:13+00:00,5550.0,196.85,195.2,195.8,53.600006,37.417107,51.0,1438,0.20266758033752438,True,REGULAR,USD,call
SPXW250523C05560000,2025-05-02 15:02:00+00:00,5560.0,191.99,187.6,188.4,6.6100006,3.5656493,5.0,64,0.20139729885101315,True,REGULAR,USD,call
SPXW250523C05570000,2025-05-01 18:35:09+00:00,5570.0,163.74,182.6,183.2,0.0,0.0,13.0,163,0.20429262512207028,True,REGULAR,USD,call
SPXW250523C05575000,2025-05-01 17:00:41+00:00,5575.0,148.77,177.2,177.8,0.0,0.0,64.0,271,0.20007742679595947,True,REGULAR,USD,call
SPXW250523C05580000,2025-05-02 14:01:44+00:00,5580.0,162.3,174.3,174.8,18.449997,12.825858,2.0,85,0.20056570316314692,True,REGULAR,USD,call
SPXW250523C05590000,2025-05-01 16:16:57+00:00,5590.0,137.4,166.9,167.4,0.0,0.0,2.0,276,0.1986164123535156,True,REGULAR,USD,call
SPXW250523C05600000,2025-05-02 15:29:40+00:00,5600.0,153.28,158.8,159.4,36.04,30.740362,144.0,873,0.1953052882385254,True,REGULAR,USD,call
SPXW250523C05610000,2025-05-02 15:17:09+00:00,5610.0,154.78,151.7,152.2,43.559998,39.16562,5.0,70,0.1933254801559448,True,REGULAR,USD,call
SPXW250523C05620000,2025-05-02 14:42:36+00:00,5620.0,142.49,147.7,148.3,16.390007,12.997627,9.0,246,0.1972889109802246,True,REGULAR,USD,call
SPXW250523C05625000,2025-05-02 15:25:46+00:00,5625.0,138.4,142.2,142.7,15.399994,12.52032,75.0,1134,0.1923527420806885,True,REGULAR,USD,call
SPXW250523C05640000,2025-05-02 15:32:11+00:00,5640.0,129.0,132.4,133.0,11.019997,9.340563,20.0,179,0.19043778320312502,True,REGULAR,USD,call
